Schlange,Reisezeit
0,1270.9048954677842
0,1292.0933064439723
0,1022.5212435982588
0,1060.336566534117
0,1151.9204614285536
0,1065.7833042122043
0,1235.1319984731306
0,1126.2677213727652
0,1179.8142002854447
0,1211.8713528841245
0,1299.7566273244674
0,998.5450819711239
0,1269.936509843961
0,1006.1752930668611
0,1188.3577971755517
0,1228.10182370652
0,1006.2381416944472
0,1094.9469663465466
0,1315.2225135936656
0,1288.3895906601092
0,1089.364326980445
0,1118.691788724388
0,1286.1139949084602
0,1286.7604658805012
0,1264.3201106432357
0,1096.5592716365968
0,1207.9619321690109
0,1104.739974409076
0,1245.181208341303
0,1246.9572609719276
0,1282.4675841400967
0,1087.5166794209626
0,1100.5130017213035
0,1099.5932690969105
0,1145.857090937035
0,1240.6085436713743
0,1125.5660340271543
0,1243.518350977554
0,1114.5619001553596
0,1158.6123551439416
0,1016.8548829128324
0,1243.3117117299557
0,1073.2831432258529
0,1057.1797372970407
0,1031.071545668695
0,1293.6040062503962
0,1112.894068245901
0,1110.7639198100992
0,1254.7548650636868
0,1251.7253393226724
0,1193.7699569204333
0,1238.0572740266025
0,1287.2709653756885
0,1005.7275809406289
0,1024.7163011004236
0,1249.2555120078864
0,1219.6549214480933
0,1177.581623909327
0,1106.8833875136418
0,1067.3237093666553
0,1262.5220356542964
0,1029.8876571468859
0,1023.9871375608906
0,1155.3266302758034
0,1255.7114309677158
0,1023.7037340017727
0,1058.0295241774284
0,1209.9744717081885
0,1092.7321933675826
0,1306.8785365552892
0,1100.1513914232196
0,1140.1888459940424
0,1052.3392895688748
0,1244.0669667750856
0,1278.6232306665804
0,1115.3153199414905
0,1149.014396390659
0,1017.7214925771995
0,1037.4208933282412
0,1018.9302543259897
0,1106.9115284321088
0,1025.1980588239499
0,1157.346311193182
0,1119.6603528729934
0,1008.0006291364674
0,1113.836119811341
0,1271.0166506575083
0,1258.638425955059
0,1011.1989260957894
0,1261.1357748287987
0,1111.2658362296297
0,994.3914893802912
0,1031.7263645729977
0,1183.8209818631206
0,1156.9914056437751
0,1132.3289951766815
0,1064.48534622038
0,1288.7936954767192
0,1278.5152481223713
0,1103.0052291502113
0,1134.1261008746842
0,1029.6220800917167
0,1225.9593079973906
0,1153.6227162549105
0,1207.3210004196583
0,1016.643012397352
0,1274.52474103355
0,1277.95767798127
0,1286.6309685861447
0,1243.2091521335271
0,1127.3230344685255
0,1164.3827181826941
0,1098.1954361880296
0,1189.3358098217423
0,1206.5424344880066
0,1162.5456826798159
0,1247.5972596683837
0,1186.0115017370017
0,1201.7447280553315
0,1154.7504423516384
0,1143.0233877311707
0,1045.1817148777955
0,1260.571747378991
0,1179.2898802798154
0,1029.940942192591
0,1232.5345731725201
0,1213.6822949659427
0,1071.2609335791813
0,1295.0959165719557
0,1239.6492055979
0,1184.7300919840727
0,1058.682180179271
0,1250.5736393568322
0,1225.027190784136
0,1080.0892324395297
0,1112.8847781281415
0,1211.4881793571017
0,1106.5311654412058
0,1036.1886765733434
0,1243.6453643681461
0,1055.4423486431097
0,1281.813871911418
0,1077.7266596307506
0,1096.20070670687
0,1138.5599296996345
0,1136.077181840135
0,1287.29551178425
0,1213.0641681641387
0,1193.853041566632
0,1019.2688531847723
0,1010.26323661745
0,1048.1438633112507
0,1113.6376117473878
0,1249.8093912208997
0,1282.4634886221384
0,1063.823406571882
0,1233.6428238163758
0,1104.330719811493
0,1173.3461139393837
0,1145.3976457248446
0,1175.19876390442
0,1225.5466247098327
0,1293.7797944327674
0,1015.2423504999357
0,997.6477127607525
0,1285.1504294172507
0,1264.6222121923784
0,1004.1316667986381
0,1186.575219299178
0,1280.8632157430807
0,1097.9833306105852
0,1025.1344088339283
0,1153.5657695598206
0,1010.9329148609107
0,1062.039310435331
0,1128.6126901534951
0,1008.9455378208498
0,1169.2098756760597
0,1203.9964406584013
0,1050.5817994133022
0,1047.5893572513028
0,1217.783756732101
0,1149.572681915893
0,1133.7626419828136
0,1183.2154910746804
0,1225.9746373583946
0,1064.1382752093157
0,1108.6009036533146
0,1005.3017838234633
0,1089.4792927132335
0,1202.9377507136603
0,1023.1672873510988
0,1257.6109296273003
0,1185.8142220030459
0,1145.7204861854616
0,1004.2566320822757
0,1091.486035945423
0,1281.0685466500602
0,1212.8627020453482
0,1137.5775228497093
0,1026.904973402337
0,1051.6854307841759
0,1001.6777423550953
0,1230.6025283567005
0,1251.9787304324445
0,1307.8919804089614
0,1108.7116786245747
0,1232.6192272001063
0,1179.9723891068656
0,1026.9435380939367
0,1137.5543514621177
0,1062.1539610667992
0,1088.0686140140388
0,1191.2108611810154
0,1229.4116502572856
0,1036.9903339624825
0,1252.3961118588566
0,1084.3717554792352
0,1029.5503496359947
0,1131.9646851107675
0,1087.769896161476
0,1086.423160679834
0,1066.8919325480606
0,1271.4603716474007
0,1002.3580607510885
0,1251.501361693181
0,1147.5018329400948
0,1020.4079773997157
0,1223.558643988801
0,1041.9824076632817
0,1079.2685627442916
0,1135.3445290210707
0,1288.9296912241039
0,1219.3656711628673
0,1085.6528965788564
0,1015.7155222750695
0,1089.2688163181585
0,1141.1759548809284
0,1088.5062099744898
0,1222.1396600446064
0,1072.2786413719732
0,1005.1752273031642
0,1087.9003643343817
0,1214.6169578815302
0,1000.551134584044
0,1119.921948669179
0,1229.6304918442381
0,1086.2225599284848
0,1012.4507610155722
0,1034.2502547582972
0,1040.7458414319285
0,1123.2653057109405
0,1206.30378790333
0,1218.3560850680506
0,1039.3730991730754
0,1011.7160828542249
0,1108.5495866034487
0,1124.48204717514
0,1141.0834093065619
0,1002.7881432901088
0,1093.1394550809814
0,1290.9266936003655
0,1275.3283611421343
0,1077.9606459136046
0,1142.3963667451312
0,1146.7757190926857
0,1233.7676249801152
0,1059.0056226837005
0,1124.0956402245963
0,1029.8707062863996
0,1181.7100183522061
0,1216.5523955753456
0,1043.4924932778013
0,1180.248387252897
0,1215.2094156010671
0,1119.3104171236073
0,1239.3066229368712
0,1193.5826126870397
0,1064.3366386261357
0,1279.3074908274841
0,1255.5356705029728
0,1041.6557651919327
0,1311.8268545706899
0,1045.897347547565
0,1054.6291550878884
0,1168.9941348952952
0,1031.7060616849894
0,1008.0194948484083
0,1274.384189191733
0,1198.2383042135707
0,1013.4837251047423
0,1068.4040645072296
0,1148.5174314851029
0,990.112341246594
0,1184.7172668736166
0,1260.5391302508808
0,1073.9826086750131
0,1239.5531115067329
0,1155.4234042108417
0,1012.616502286339
0,1220.3338619385177
0,1185.5618638078138
0,1274.4931376805644
0,1209.6854348896545
0,1247.5622520556453
0,1304.483044428193
0,1156.261211261543
0,1190.8593076909824
0,1006.9344505728408
0,1280.0626443678757
0,1257.6175256758856
0,1053.6073082706916
0,1258.1018676298418
0,1128.9410461392972
0,1151.972942029996
0,1117.323724904732
0,1013.0994156234663
0,1190.7737159036287
0,1194.2346102960946
0,1207.1660406522492
0,1031.3051605059213
0,1046.5703617845406
0,1002.5254723188107
0,1125.1209325966424
0,1155.5808641341573
0,1264.680928624402
0,1156.6334288989497
0,1248.403895269657
0,1253.953485449329
0,1189.440734765154
0,1261.2025327538774
0,1175.0373261090438
0,1288.5493595326916
0,1177.8203781649013
0,1206.9476938382459
0,1142.9694198471643
0,1008.1914491276251
0,1299.474071703548
0,1049.7265968671811
0,1128.7259366174426
0,1173.1039517294112
0,1229.9465836481195
0,1313.0554517319522
0,1217.552664219125
0,999.0232102708495
0,1089.8545313471209
0,1163.2142493394804
0,1153.3013867336265
0,1149.7163045316902
0,1193.3037790741182
0,998.4195845683848
0,1217.2102277247018
0,1117.6455815931959
0,1091.1633602545369
0,1259.0072903022804
0,1083.3737464217274
0,1251.2761644771822
0,1058.3496758081064
0,1087.6470072667082
0,1087.5054129499795
0,1211.239478899764
0,1048.255698727051
0,1263.8163946903228
0,1267.7562036713698
0,1205.0686472016785
0,1153.1931013045273
0,1063.1157279540073
0,1027.0839849023464
0,1290.2895767423847
0,1088.6096742589898
0,1211.7948477372636
0,1237.1483657783374
0,1174.791367916378
0,1159.711875786065
0,1129.1693104586238
0,1139.4625966449157
0,1146.0672431008152
0,1258.842560362148
0,1058.1786759017405
0,1212.480523841375
0,1132.613400855279
0,1107.0184208503517
0,1161.1007411368364
0,1030.8039203887647
0,1258.2928177288304
0,1071.5268282872948
0,1039.2129509703304
0,1051.553976227565
0,1236.6689976780244
0,1117.9144449874323
0,1152.3424861078743
0,1101.4770832700654
0,1207.098914355463
0,1073.9975776124784
0,1297.417926781221
0,1257.5095581672808
0,1097.13274678311
0,1066.0499783966375
0,1084.6955064107158
0,1144.9738058141268
0,1181.7863739194886
0,1242.0177487981964
0,1144.4585464932743
0,1226.640652865137
0,1124.394164740629
0,1071.8504465852413
0,1149.2519701905417
0,1077.1805478269164
0,1069.398976703493
0,1119.5619678137127
0,1106.3483230756551
0,1008.723348858323
0,1190.5785662337873
0,1226.074539145348
0,1091.6708403486778
0,1070.1979026666907
0,1139.8930698460374
0,1043.0339703152606
0,1032.0303295654821
0,1231.9567562784096
0,1071.2957734067031
0,1094.3284674356564
0,1149.804951468715
0,1065.5672428974287
0,1146.5034675040579
0,1253.8361274738077
0,1167.514536069011
0,1202.2806715869258
0,1069.3022668269348
0,1095.31132049206
0,1252.3010265645894
0,1222.2626881362835
0,1168.6843458788694
0,1104.6164846317856
0,1042.9139758228357
0,1159.8984463814022
0,1078.0754674916461
0,1280.9862040614362
0,1241.2000993969546
0,1091.142814870406
0,1202.817994950687
0,1140.699750683214
0,1059.8205544345765
0,1263.287967011947
0,1225.233244265608
0,1252.5302009680279
0,1114.6778965868252
0,1279.588810017584
0,1286.7152274312527
0,1093.5658448459062
0,1167.0636552728567
0,1113.0148423906035
0,1282.4761721914965
0,1098.4388581844905
0,1058.033254130592
0,1014.7923706725201
0,1024.5427500319051
0,1102.7540643164286
0,1085.6900575624747
0,1258.6049944250844
0,1087.9100784473392
0,1154.6076752259569
0,1159.1900161039648
0,1026.396372168731
0,1093.810193019333
0,1115.7804687997923
0,1260.3704334051981
0,1177.5103641338671
0,1274.7442563892905
0,1278.156233814057
0,1007.0168905180636
0,1020.4648704752009
0,1237.8890693898138
0,1092.1230708220567
0,1234.2701548543623
0,1004.25823439184
0,1130.0741787061456
0,1201.4998229843932
0,1248.569495954721
0,1173.7204148366252
0,1166.950772870144
0,1240.1059297982524
0,1184.331795658104
0,1037.620410673494
0,1243.118522237289
0,1105.5056895558141
0,1284.4480265155235
0,1147.5922593442137
0,1168.3255642151628
0,1132.624371083555
0,1067.5927812721616
0,1197.730415980021
0,1124.0011281935856
0,1193.460517017175
0,1194.9252564009903
0,1164.0889502669447
0,1227.1197566049066
0,1093.577025022324
0,1191.5483399696477
0,1077.1451792130679
0,997.4367784086621
0,1037.1242533266138
0,1015.1537066168896
0,1289.0183543989447
0,1303.1573423090554
0,1205.257706341799
0,1151.562941988654
0,1281.649870006849
0,1123.236193618393
0,1073.4523173341522
0,1087.9587811455135
0,1028.4716569414911
0,1108.9311626465724
0,1064.5779720752917
0,1308.885570378291
0,1263.0417526333606
0,1135.6946538523966
0,1254.1916684770144
0,1043.4278874287934
0,1211.1608760439997
0,1173.03038915335
0,1205.475186362884
0,1010.4054603930291
0,1229.6691326520513
0,1019.7877997371564
0,1125.7729445301325
0,1149.1758805158956
0,1297.7057211035274
0,1139.2933270928013
0,1127.9326613733165
0,1022.120949758196
0,1217.9838831436812
0,1275.6920090958795
0,1105.6092928872856
0,1029.0883170875454
0,1242.0269898285505
0,1128.36374647826
0,1118.7049010690012
0,1063.4934968420143
0,1031.3156785388899
0,1103.5566197328553
0,1193.672723967343
0,1172.0888704447573
0,1226.2648472896494
0,1078.4958136983291
0,1169.053647051558
0,1040.1286472801844
0,1071.3329576680562
0,1168.8204551288936
0,1037.70162592968
0,1035.4089430417198
0,1213.732792713153
0,1010.0840616502176
0,1143.558496850268
0,1076.85659658129
0,1301.264165205534
0,1013.2287444146051
0,1102.6423120394938
0,1262.3014798715358
0,1196.479784549007
0,1033.9723144031132
0,1317.2752932027565
0,1130.1675046193116
0,1252.7877631466185
0,1151.9868612705336
0,1042.2436032903881
0,1038.654379364525
0,1108.2594001742661
0,1150.549241414978
0,1220.68275707245
0,1098.2255503634478
0,1077.4857210339778
0,1045.28871473476
0,1139.311414892552
0,1075.9036360409782
0,1265.7129491061623
0,1303.3845965069095
0,1295.8175961067584
0,1138.0098912792926
0,1096.3593475492303
0,1050.5624302283995
0,1110.7965381052732
0,1171.9324821068856
0,1159.9149103983177
0,1215.6702853297954
0,1028.8580842481294
0,1148.2074287297514
0,1303.4225320461767
0,1006.9523941168501
0,1152.8499997625809
0,1217.1562858309917
0,1208.781072472073
0,1067.1634806642319
0,1127.0593553862109
0,1089.8948647858645
0,1130.9303962415322
0,1100.4260938483278
0,1039.2511113950077
0,1010.4777342606085
0,1205.4214549760557
0,1085.5698859639972
0,1072.773029753183
0,1030.1080183334711
0,1243.4408954776943
0,1045.684129013729
0,1261.0198995992573
0,1158.935768657383
0,1208.5885389943069
0,1198.1781280545074
0,1055.77882861182
0,1111.533820120751
0,1156.3463551263685
0,995.1939168393557
0,1183.2703250872955
0,1244.7843021566969
0,1138.8615428851426
0,1088.4772816902616
0,1170.562843048183
0,1039.0213469422383
0,1101.681710945169
0,998.7600596958553
0,1288.3322157724351
0,1246.6135397503822
0,1270.770267081598
0,1096.7950613872022
0,1051.490183629378
0,1269.5701357300982
0,1039.4160029665477
0,1000.9844072387913
0,1013.7458012711446
0,1013.3153377635243
0,1055.1367709053534
0,1277.1812359378023
0,1061.56767065058
0,1199.0827836104186
0,1316.6551417249784
0,1159.14975260739
0,1071.1075847921734
0,1089.9442480897856
0,1195.38064387847
0,1169.4715377960958
0,1053.7740056361442
0,1033.1079136225605
0,1147.2999179231433
0,1139.5153159389145
0,1079.4346794329313
0,1024.5730962853077
0,1088.4879038297795
0,1048.823912554896
0,1114.1751311369796
0,1040.7480009134556
0,1083.681992560174
0,1064.1733190931868
0,1068.1848076571728
0,1201.7526190891112
0,1015.307479853092
0,1199.7055889153721
0,1019.5210875970582
0,1271.5332671259278
0,1153.3902603163294
0,1061.2333119524885
0,1150.504490272059
0,1061.6111561535279
0,1069.2909623972896
0,1163.5924570063046
0,1197.4904116280504
0,1056.3311418943877
0,1169.6074400625157
0,1136.1046837040635
0,982.7057438516879
0,1022.388150111136
0,1027.679965208734
0,1252.2606807670861
0,1285.1123691433122
0,1099.6901979435906
0,1106.2322148087837
0,1070.969550533884
0,1179.2429272500344
0,1237.5997049673956
0,1067.2773929512568
0,1105.2466510754732
0,1268.531617374309
0,1145.1585569201698
0,1084.8928159351362
0,1108.430133450901
0,1036.7346743045136
0,1231.0243862605362
0,1130.5770869168357
0,1022.3276385603123
0,1029.5640288579748
0,1183.164327237308
0,1097.3878195720047
0,1237.238985106365
0,1141.8494120901464
0,1263.3992865773585
0,1048.0669418238385
0,1176.8339475620703
0,1125.5050208206967
0,1048.7650701698394
0,1001.6788608002289
0,1246.4358900603183
0,1236.3969779562349
0,1031.3924082192593
0,1268.4168072481643
0,1020.6596338380651
0,1145.9972036453084
0,1052.6942429161436
0,1120.1863777036233
0,1250.2333214341188
0,1191.099354776792
0,1082.1555421940566
0,1192.693259695061
0,1115.4193089781347
0,1023.9935718036137
0,1153.0409207912667
0,1131.909879348579
0,1222.6568487079778
0,1012.9381567900293
0,1093.877729283409
0,1052.0370173618371
0,1289.729431522995
0,1095.2075138472592
0,1043.8823028956842
0,1032.517721996507
0,1057.3961093044281
0,1147.6086833538693
0,1166.5271583588888
0,1108.085904351069
0,1087.9474717410612
0,1227.156752936582
0,1222.8216498219017
0,1051.1906972564998
0,1118.4199845338248
0,1181.7165673611341
0,1233.3157617382158
0,1149.97613044792
0,1135.441149639731
0,1210.441878637621
0,1215.2476553129052
0,1263.0446332242957
0,1192.5310877796765
0,1204.7167293042612
0,1126.0025463387376
0,1149.5804319896515
0,1025.4151333884013
0,1194.0794777256092
0,1252.3761422574094
0,1072.1485817474008
0,1196.658618236526
0,1085.7838061311572
0,1060.3383603044917
0,1019.3135344256098
0,1124.1966594907103
0,1148.0074955609248
0,1210.7704316367926
0,1026.347802998152
0,1150.968761816966
0,1053.706737640155
0,1150.3876205740557
0,1223.9390619246346
0,1067.5549425198283
0,1125.6494957679915
0,1102.913479459537
0,1083.253600915421
0,1239.3338458625024
0,1118.700876711919
0,1287.6932607376707
0,1242.4688944051936
0,1044.5049743566537
0,1106.790411068756
0,1094.0254560694414
0,1042.595326010774
0,1179.182260541294
0,1112.5128579521422
0,1042.6657379186636
0,1131.8805442140547
0,1237.428159765042
0,1227.3058934900903
0,1139.1889090880682
0,1063.8188840379844
0,1125.8208279588869
0,1115.14046968426
0,1067.3548376121498
0,1174.4102206578787
0,1131.2840114321139
0,1200.7778966353258
0,1055.4809815681504
0,1308.386806880963
0,1105.0187003122915
0,1101.2526627660736
0,1163.5041155239783
0,1187.0141175301376
0,1029.829649275699
0,1033.8443682354887
0,999.0796586943527
0,1187.5787642362457
0,1125.25894835828
0,1133.4449267041555
0,1231.6794581462011
0,1006.3320579350369
0,1094.2764404846437
0,1164.7180629670877
0,1255.5597289297043
0,1169.3904661114802
0,1070.2292826521345
0,1109.3831135558048
0,1096.55029648226
0,1260.9422676481504
0,1108.1247167698089
0,1187.3804973300828
0,1016.2681323800565
0,1186.5520773161484
0,1151.1818251612247
0,1194.198115526166
0,1094.2426200136456
0,1101.2045207036115
0,1160.0913592872425
0,1008.5990637252147
0,1150.3538906684457
0,1154.7950184325057
0,1259.8411884355876
0,1251.4514106455779
0,1111.4850228972577
0,1011.5526562017611
0,1053.048329008393
0,1071.0534017507084
0,1107.6710415842322
0,1212.304193072967
0,1109.6509269381831
0,1153.99750732591
0,1056.664505986948
0,1191.2225001115414
0,1007.3929278858295
0,1155.2103975096984
0,1306.0319372294255
0,1002.3602949746547
0,1148.2806548569718
0,1212.0119083083127
0,1006.6605783967018
0,1126.4074315083033
0,1013.3818188371828
0,1093.2532091552666
0,1107.8428557411612
0,1137.1604676811844
0,1005.409959302433
0,1196.842255703884
0,1035.031771156042
0,1016.599533468696
0,1093.5091686967435
0,1031.1582822231353
0,1280.8018382831847
0,1110.6910968632653
0,1094.0326772896547
0,1278.888307437027
0,1093.4351313919597
0,1264.516051808548
0,1246.8263999508818
0,1030.4011387326505
0,1122.4649168297638
0,1111.457277509754
0,1283.0882647368644
0,1151.7154188842983
0,1125.3760313095277
0,1163.0098377927798
0,1110.0581286127397
0,1167.0081688301234
0,1181.9258637276218
0,1173.918140170107
0,1049.2764183967256
0,1139.8091235472566
0,1061.5354898908927
0,1090.2137789113724
0,1090.6367116343363
0,1192.1002938337283
0,1182.7291752870087
0,1241.3558524511932
0,1153.1718308126697
0,1081.9239082960785
0,1178.4696049554311
0,1041.8073980515915
0,1212.4883877311072
0,1083.1741801882467
0,1268.065239095436
0,1177.9845876358718
0,1024.6476527067448
0,1257.6366306067525
0,1061.481970764191
0,1292.823435938103
0,1033.7297197321234
0,1203.410920608252
0,1063.1672160767089
0,1022.2091573601027
0,1053.5451723297701
0,1229.1497820480918
0,1058.7595024503644
0,1195.488444645157
0,1115.7915842097561
0,1207.9478998511922
0,1282.1479646033451
0,997.4621749594498
0,1170.2721067394793
0,1152.2496005613802
0,1240.3052396132457
0,1000.2165619278114
0,1090.768095159985
0,1091.6083003349218
0,1020.5523044274593
0,1004.7031688269286
0,1272.9064753997386
0,1006.5922999361
0,1140.9927490774726
0,1050.1666345895615
0,1197.5896549539261
0,1239.905135479029
0,1134.5308185984436
0,1066.5992031108833
0,1219.5571099028516
0,1267.890851653939
0,1275.102356686102
0,1255.470774311818
0,1038.7400209272364
0,1201.0526976287874
0,1084.756386156162
0,1089.353239509554
0,1147.2045371982658
0,1095.8915643938692
0,1205.9953020333173
0,1073.0137049003442
0,1208.5798854162272
0,1039.8800705582921
0,1236.5367690333203
0,1206.4799322823396
0,1117.3970281883105
0,1187.0195403148468
0,1032.1047239020859
0,1159.573959652494
0,1025.320660645977
0,1247.6705891204087
0,1147.0804364254484
0,1111.167137855649
0,1162.5397560926506
0,1294.099507642476
0,1128.5533114938708
0,1273.4288040974848
0,1256.3920149937662
0,1257.6212255900011
0,1213.5515488897272
0,1126.4897077113615
0,1268.1739351422646
0,1301.4333435788271
0,1205.9725361984063
0,1278.1421825195844
0,1197.583794691664
0,1256.4874001919138
0,1071.6099231744488
0,1154.1424319607936
0,1049.5407111181535
0,1095.3760646156688
0,1168.4703649693013
0,1081.0855718537405
0,1234.7654033323815
0,1130.764103404853
0,1143.6274977571975
0,1079.9047178466656
0,1155.5724062217769
0,1067.7926483276058
0,1094.2084862513002
0,1236.3026695051062
0,1146.6633339229145
0,1133.7493608303216
0,1054.4528657388128
0,1199.199682429013
0,1088.9826017368641
0,1031.015973443059
0,1207.808062914551
0,1146.246165928816
0,1036.9879597672361
0,1160.1308181830611
0,1047.8937628346498
0,1083.254840895686
0,1070.9602325394135
0,1049.9148055037426
0,1119.6479909132568
0,1271.1931041904943
0,1156.7266436398534
0,1073.2922486409411
0,1110.7815368830088
0,1145.771793391156
0,1287.6892717305586
0,1136.649902097593
0,1180.928179508755
0,1148.7088897292965
0,1102.121937987989
0,1035.3276853793895
0,1159.55119334654
0,1040.7484844237993
0,1012.1280572403379
0,1131.476673408116
0,1151.0031574940663
0,1187.2087328041766
0,1134.1515397831863
0,1241.5367245535554
0,1259.8786302910949
0,1024.698406627914
0,1170.908872629631
0,1248.8683286391229
0,1249.6068294849356
0,1053.6777486937547
0,1042.6756841313113
0,1107.1467061215162
0,1086.8422386781353
0,1294.4987558871853
0,1100.8228930108426
0,1164.0170848801251
0,1106.4540719019976
0,1186.9983945115232
0,1232.963181331848
0,1062.0052260662414
0,1111.164131059436
0,1242.3860024777878
0,1146.8027266259135
0,1243.110264758134
0,1295.085596256799
0,1099.5443011898806
0,1292.8275269685446
0,1152.1062265910537
0,1212.0923375234056
0,1297.3040649890454
0,977.5260347473928
0,1007.3829673651414
0,1190.630889909663
0,1036.6252537999987
0,1108.3947312709163
0,1074.159438637053
0,1047.9285285865376
0,1195.9867461504718
0,1051.8458749422311
0,1010.6061545447561
0,1184.0403667665819
0,1187.2176928744605
0,1140.1908652469833
0,1122.4260742125857
0,1248.8315216530773
0,1101.4049820825326
0,1115.1754566924374
0,1129.4004849046855
0,1015.362899183917
0,1293.0156966531881
0,1140.3549107070376
0,1206.7917762911886
0,1115.0873992570748
0,1038.9895123824067
0,1167.975536715819
0,1128.2985045888852
0,1187.0639109058047
0,1100.8664057808458
0,1124.8915011413392
0,1128.9333474355185
0,1130.1896643726518
0,1079.313132657742
0,1076.1841477854855
0,1203.0785912364995
0,1060.3802928113332
0,1017.1623695492285
0,1190.2562705782134
0,1061.6734380086168
0,1020.9623712619825
0,1125.015577691931
0,1250.6079067833443
0,1170.502523369836
0,1134.3800219643774
0,1281.0501116985931
0,1215.4829547002112
0,1238.317483477459
0,1049.168269180634
0,1227.3455320388557
0,1201.9767980266533
0,1097.6655593936664
0,1211.2840729827963
0,1149.3712035279877
0,1023.2234740591085
0,1300.7451551189697
0,1201.233101073876
0,1185.9280426543708
0,1041.3002380756584
0,1284.8367554577512
0,1276.3976016422434
0,1242.7283448767325
0,1214.6487588186158
0,1090.2968821076333
0,1127.30299264372
0,1189.553692761006
0,1165.640119208715
0,1141.9600665589937
0,1184.9014844280314
0,1245.7544935345757
0,1254.475452463611
0,1140.38141277995
0,1155.1548373849587
0,1292.5296961376787
0,1005.7300967861219
0,1021.6208871822561
0,1081.464365918649
0,1031.7002384914472
0,1055.8937793367372
0,1098.9782522897572
0,1010.5995166258608
0,1083.656812585435
0,1005.2518049326803
0,1024.4124270184584
0,1086.9222754709563
0,1031.3525451500986
0,1092.1175207630586
0,1002.3344506480407
0,1082.173972495477
0,1032.0243755291451
0,1185.3037139974294
0,1145.2474977219786
0,1200.856108444254
0,1070.4086439093458
0,1075.0388486182292
0,1169.9736168741645
0,1226.7925411813421
0,1216.7499511592491
0,1232.124817423753
0,1072.542759858934
0,1027.9516322820837
0,1024.982262014268
0,1132.1058904842898
0,1108.5341029545154
0,1200.3431458884584
0,1180.3088448093795
0,1025.8359493320359
0,1242.7117916117386
0,1128.1662674849892
0,1049.8264884475202
0,1119.5363720678329
0,1167.9658738669518
0,1138.4691718784588
0,1034.4294416098633
0,1295.4024548760317
0,1234.6892753804827
0,1227.2261951403316
0,1163.5008560839385
0,1094.5993697747963
0,1014.6786137976918
0,1195.9707234176112
0,1140.2639458951412
0,1131.9528764240658
0,1055.2548121757754
0,1160.1549772607316
0,1201.51570847057
0,1166.0678768217501
0,1120.5444185158694
0,1260.1259115243834
0,1302.511501148796
0,1165.557132987657
0,1240.98544858496
0,1218.0385726824384
0,1262.4158094353493
0,1225.3596363287807
0,1249.692895265234
0,1193.9403923936575
0,1153.078030240333
0,1103.0504380957746
0,1207.5765565450602
0,1220.0256655674611
0,1177.4385599028537
0,1206.7174412551137
0,1230.655844251044
0,1048.7570931211915
0,1126.1847492654206
0,1147.046093834494
0,1283.0127793571942
0,1220.5782464319755
0,1129.902704200034
0,1012.7143658454124
0,1051.3071145221238
0,1097.3667353057983
0,1221.6873376555823
0,1088.1693995018722
0,1292.9863241078772
0,1067.945137757748
0,1077.273122609774
0,1088.1696337862077
0,1213.499571110614
0,1069.6984563641931
0,1052.743011903721
0,1238.7619226623776
0,1222.5018700252758
0,1166.9205657534562
0,1174.3979387149445
0,1258.731148406134
0,1042.223537913857
0,1061.2448139910052
0,1245.769619033786
0,1298.5748845032026
0,1010.308463001244
0,994.6393994757889
0,1053.9956335391025
0,1053.5073102705533
0,1291.9261510692731
0,1180.8195512411617
0,1276.2078672977277
0,1054.7699836003449
0,1115.39821253526
0,1273.9800641686925
0,1192.2633554514214
0,1070.5745561967644
0,1207.7835136570523
0,1098.3285195573353
0,1189.1602836217617
0,1255.1587105493375
0,1295.2581707478603
0,1277.2804248111674
0,1149.6356698397171
0,1246.8501125093003
0,1013.2661981987924
0,1018.3817922794325
0,1073.2767020242945
0,1048.9773788310126
0,1158.2961804319684
0,1078.9973268891767
0,1236.6068457265467
0,1078.6279684589147
0,1274.8207133635763
0,1051.2628458924046
0,1280.7257603127964
0,1267.143041448434
0,1166.8752345357693
0,1058.939369325553
0,1290.4472074507994
0,1098.9395673410063
0,1233.6735613589121
0,1153.359427017865
0,1118.0669900109706
0,1293.6815273158954
0,1152.5372288622561
0,1010.5341237114898
0,1131.0033359679046
0,1168.303325923504
0,1027.1388239492503
0,1209.5750332489442
0,1070.7133170081102
0,1171.5383201857983
0,1112.210139060252
0,1141.3694458610044
0,1014.435775313802
0,1266.758914193475
0,1149.1498409026258
0,1048.3524842364025
0,1273.4460182172609
0,1247.0912137367086
0,1150.7691423801512
0,1119.1073491456
0,1186.392760217234
0,1022.6472286552727
0,1149.4544851964483
0,1261.0176691776092
0,1309.8939931936382
0,1299.1204144056808
0,1236.577836973413
0,1021.2103478931821
0,1080.0630192158778
0,1056.043732386659
0,1167.4099089765
0,1032.197439736483
0,1279.9167315070702
0,982.2739678628432
0,1213.4447382921787
0,1048.4053510780002
0,1030.412491372293
0,1260.6492342613558
0,1073.3392854497895
0,1189.9861761930924
0,1305.2058946391562
0,999.0497388777557
0,1065.0304537069378
0,1293.0402781091589
0,1211.0416217730494
0,1058.5302377356488
0,1134.408220252959
0,1198.0842830009178
0,1152.7035399769966
0,1081.4896156509462
0,1277.9787392397934
0,1025.8562406372766
0,1029.2959733195657
0,1007.3439661706173
0,1208.3903690695433
0,1061.5229367126515
0,1246.2506044358456
0,1226.6143553378915
0,1043.1607987408051
0,1057.0470181458295
0,1112.991537749762
0,1084.8623898135534
0,1237.5534214073639
