Transportmittel,Reisezeit
Strassenbahn,1248.285471311744
Strassenbahn,1184.2939087751797
Taxi,575.9617345969157
Strassenbahn,1200.9438180494733
Taxi,459.2350131289686
Strassenbahn,1059.5625958914088
Strassenbahn,1267.1754659117828
Taxi,570.5056276092328
Strassenbahn,1264.3308640378941
Strassenbahn,1144.5072215227565
Strassenbahn,1040.9270580907005
Strassenbahn,1178.4347205895647
Taxi,554.2610704577276
Strassenbahn,1015.2432982715
Strassenbahn,1007.7562609881878
Strassenbahn,1135.3287945796042
Strassenbahn,1267.6213720403723
Strassenbahn,1192.2544977143984
Strassenbahn,1110.051514084117
Strassenbahn,1254.4345778517659
Strassenbahn,1257.3264197188767
Strassenbahn,1090.3247941871907
Strassenbahn,1111.971502021915
Strassenbahn,1016.3127829502521
Strassenbahn,1217.4972116173215
Strassenbahn,1274.74367273565
Strassenbahn,1230.8009891527681
Strassenbahn,1247.2298547802843
Strassenbahn,1192.3724775206947
Strassenbahn,1174.0674820024406
Strassenbahn,1182.5330150534537
Strassenbahn,1063.6258633018851
Strassenbahn,1299.1815201785616
Taxi,746.3093706559939
Strassenbahn,1027.0425944245344
Strassenbahn,1176.0251835700697
Strassenbahn,1153.7415106892304
Taxi,608.1575843738809
Taxi,528.0609083780964
Taxi,581.1497472567127
Strassenbahn,1050.5439490079052
Strassenbahn,1089.4527425811734
Strassenbahn,1002.2884783026443
Strassenbahn,1087.3205021073122
Strassenbahn,1129.7227914370344
Strassenbahn,1299.1065847123364
Strassenbahn,1182.0814891647465
Strassenbahn,1048.9781177423197
Strassenbahn,1167.9868363626792
Strassenbahn,1091.6021000447045
Strassenbahn,1181.1365506378406
Strassenbahn,1008.0339386649565
Strassenbahn,1159.170886952665
Taxi,609.2421815217832
Taxi,576.6187569406718
Taxi,605.1570523439535
Strassenbahn,1273.3773169669603
Strassenbahn,1161.1429973063118
Strassenbahn,1103.4963686425183
Strassenbahn,1180.966476801432
Strassenbahn,1183.688584226731
Taxi,629.122127474749
Strassenbahn,1100.3838690452521
Strassenbahn,1228.5914362166777
Strassenbahn,1295.6664246816758
Strassenbahn,1207.7496709393845
Strassenbahn,1187.1380614531004
Strassenbahn,1089.7533721783336
Strassenbahn,1274.0653246687373
Strassenbahn,1042.0455411298226
Strassenbahn,999.1530544809247
Strassenbahn,1174.1694916020883
Strassenbahn,1128.4852715561537
Strassenbahn,1303.9953205034153
Strassenbahn,1091.5029592167855
Strassenbahn,1046.38437516525
Strassenbahn,1269.271544168424
Strassenbahn,1019.8835060280276
Strassenbahn,1064.099781545446
Strassenbahn,1078.5932497679235
Strassenbahn,1230.4759204190043
Strassenbahn,1209.3305693210232
Strassenbahn,1018.5071085446187
Strassenbahn,1022.835934953783
Strassenbahn,1293.2081345952047
Strassenbahn,1102.5576344693818
Taxi,551.7168583398919
Strassenbahn,1190.2625953861707
Strassenbahn,1042.683484272197
Strassenbahn,1108.1535355891322
Strassenbahn,1293.0240963849915
Strassenbahn,1240.6026199199443
Strassenbahn,1128.05769417782
Strassenbahn,1190.1837343742443
Strassenbahn,1194.0316169713813
Strassenbahn,1216.3369751465345
Strassenbahn,1296.0803777460833
Strassenbahn,1060.7875456282407
Strassenbahn,1212.1969506708258
Strassenbahn,1104.2568439215588
Strassenbahn,1201.3416638886938
Strassenbahn,1048.2211579664586
Strassenbahn,1120.7309276984722
Strassenbahn,1185.4479951142944
Strassenbahn,1209.5656676912536
Strassenbahn,1297.177508294801
Strassenbahn,1077.974220490073
Strassenbahn,1213.3307018129117
Strassenbahn,1234.5433289210687
Strassenbahn,1056.4410677094702
Taxi,599.9025271311724
Strassenbahn,1269.26995302364
Strassenbahn,1287.877929615959
Strassenbahn,1160.7615666994761
Strassenbahn,1017.1274307036996
Taxi,454.27671342061825
Strassenbahn,1055.26458670113
Strassenbahn,1241.3709707501862
Strassenbahn,1095.7813999822658
Strassenbahn,1195.5090414711656
Strassenbahn,1020.2379078997858
Strassenbahn,1177.8893128546533
Strassenbahn,1105.6221011459343
Taxi,642.4901712353533
Taxi,598.5896631356977
Strassenbahn,1200.490040704156
Strassenbahn,1060.257031134715
Strassenbahn,1215.329804903501
Strassenbahn,1138.9838575854303
Strassenbahn,1156.0550891348864
Strassenbahn,1098.3695484351717
Strassenbahn,1037.6161478454246
Strassenbahn,1261.4806989770154
Strassenbahn,1276.7649443695211
Strassenbahn,1049.0990348791404
Strassenbahn,1270.3720634734125
Strassenbahn,1130.7577138311308
Strassenbahn,1020.111377496662
Taxi,572.2156612991009
Strassenbahn,1265.7248358800307
Strassenbahn,1018.8824940780374
Strassenbahn,1312.8055990941923
Strassenbahn,1252.3779016050803
Strassenbahn,1209.822444542454
Strassenbahn,1066.7049612685537
Strassenbahn,1182.8889988049064
Strassenbahn,1256.898936284284
Strassenbahn,1060.5134824280926
Strassenbahn,1090.4593903708956
Strassenbahn,1131.3956562662754
Taxi,509.02574164236995
Strassenbahn,1138.0399518193929
Strassenbahn,1191.0991728604633
Strassenbahn,1080.0679428011192
Strassenbahn,1261.3461611890596
Strassenbahn,1159.6283689206175
Strassenbahn,1295.5405101666192
Strassenbahn,1092.6687730648878
Taxi,748.9202139259057
Taxi,701.6177533673216
Strassenbahn,1184.8262968256054
Strassenbahn,1030.052517912749
Strassenbahn,1143.74893228873
Strassenbahn,1191.9238490417674
Strassenbahn,1255.6271894935776
Strassenbahn,1229.8230400007506
Strassenbahn,1059.9662843786864
Strassenbahn,1039.2749841774448
Strassenbahn,1120.9990809330116
Strassenbahn,1213.8560187328421
Taxi,532.6287424375889
Taxi,520.0158710185776
Strassenbahn,1182.2540964602422
Strassenbahn,1272.3391968007368
Taxi,696.0647632416263
Strassenbahn,1070.7511330295201
Strassenbahn,1121.1241388042977
Strassenbahn,1069.2946513007935
Strassenbahn,1142.030382528017
Strassenbahn,1053.1202214355649
Taxi,488.0933238172295
Strassenbahn,1185.1356918062959
Strassenbahn,1035.9222540123906
Strassenbahn,1094.3580106387546
Strassenbahn,1217.3467426216205
Strassenbahn,1051.5516512236368
Strassenbahn,1203.8899938136215
Strassenbahn,1046.244035745508
Taxi,548.1032410049943
Strassenbahn,1070.2422817726617
Strassenbahn,1282.6107913985493
Strassenbahn,1065.6374686785864
Strassenbahn,1053.7491064241274
Strassenbahn,1280.4291402480026
Strassenbahn,1137.015846637785
Strassenbahn,1145.5347455299277
Taxi,574.4465459667824
Taxi,634.094317688622
Strassenbahn,1226.8383608968084
Strassenbahn,1017.2809111251886
Strassenbahn,1275.4439212372429
Taxi,654.2672167179003
Strassenbahn,1322.0778221855476
Taxi,537.8174373908728
Taxi,533.1488579937065
Strassenbahn,1191.1946976908855
Strassenbahn,1191.395961762977
Strassenbahn,1094.2603061500486
Strassenbahn,1139.1402443174943
Strassenbahn,1000.7056161100109
Strassenbahn,1270.1467084277815
Taxi,538.5255370017569
Strassenbahn,1207.4932927566351
Strassenbahn,1087.1487874983152
Taxi,618.6481496794913
Taxi,433.8187278572255
Strassenbahn,1103.2078912273746
Taxi,659.1949230833636
Strassenbahn,1035.1707202244206
Taxi,512.8546728130718
Strassenbahn,1072.9531265604564
Strassenbahn,1184.90387171733
Strassenbahn,1078.742759486638
Strassenbahn,1285.5378774151527
Strassenbahn,1246.5802670773296
Strassenbahn,1015.8699350158004
Strassenbahn,1265.5874398544847
Taxi,672.6404793782588
Strassenbahn,1041.5375846059364
Strassenbahn,1171.141790841003
Strassenbahn,1254.311082758236
Strassenbahn,1105.4419357820898
Strassenbahn,1185.2817044398003
Strassenbahn,995.54625242966
Strassenbahn,1242.132159100612
Strassenbahn,1096.6266795707422
Strassenbahn,1068.293054762839
Strassenbahn,1159.1025404036934
Strassenbahn,1150.160366968912
Strassenbahn,1004.3760239321804
Strassenbahn,1191.888660199615
Strassenbahn,1035.0900500774083
Strassenbahn,1279.386651594276
Strassenbahn,1258.3871794654028
Taxi,572.0710909570583
Strassenbahn,1157.9551579890372
Strassenbahn,1080.2004952428392
Strassenbahn,1002.1132381579858
Strassenbahn,1049.8176796014234
Strassenbahn,1203.6005524754257
Strassenbahn,1039.2174844538645
Strassenbahn,1028.7994206877459
Taxi,659.1866209741239
Taxi,521.7540159530702
Taxi,578.2106782576822
Strassenbahn,1252.0721995919075
Strassenbahn,1242.8922145315933
Strassenbahn,1216.9959209632889
Strassenbahn,1216.434102291012
Strassenbahn,1232.6808828206454
Strassenbahn,1062.7297571546444
Strassenbahn,1037.3736884058185
Taxi,619.7906922531046
Strassenbahn,1212.160874076487
Strassenbahn,1190.073602912359
Strassenbahn,1180.431888693762
Strassenbahn,1272.3859377328204
Strassenbahn,991.8486252535793
Strassenbahn,1219.3205078005162
Strassenbahn,1053.9599573668952
Strassenbahn,1065.818299284826
Strassenbahn,1071.1188265932062
Strassenbahn,1091.9478188985413
Strassenbahn,1073.9505292615333
Strassenbahn,1005.3477651011655
Strassenbahn,1225.11407548452
Strassenbahn,1204.4345447775534
Strassenbahn,1157.335707287892
Strassenbahn,1179.284774180164
Strassenbahn,1041.6552637418013
Strassenbahn,1180.9750508495104
Strassenbahn,1087.4590418688995
Strassenbahn,1170.1767643469275
Strassenbahn,1218.4350216837504
Strassenbahn,1104.5577091478249
Strassenbahn,1022.0160238592725
Taxi,499.80922361278033
Strassenbahn,1104.253166345111
Strassenbahn,1198.6928203204743
Strassenbahn,1126.2110408079693
Strassenbahn,1046.0075045738663
Strassenbahn,1250.4600016822155
Strassenbahn,1071.8673507674766
Strassenbahn,1161.5934603973856
Strassenbahn,1220.8871738396692
Strassenbahn,1261.9204300893566
Strassenbahn,1094.2752294344389
Strassenbahn,1068.752912813968
Strassenbahn,1155.8309788599502
Taxi,694.5517513975321
Strassenbahn,1006.8889754190075
Strassenbahn,1243.9010456837354
Strassenbahn,1001.9773709242814
Strassenbahn,992.9819433959027
Taxi,558.3593810056497
Strassenbahn,1108.6687473450766
Strassenbahn,1063.9621429927774
Strassenbahn,1065.472882736361
Strassenbahn,1231.6848730363172
Taxi,465.4997342804541
Strassenbahn,1256.3023666260292
Strassenbahn,1156.9091562638246
Strassenbahn,993.1456427740643
Strassenbahn,1193.0256485479117
Strassenbahn,1184.7350567650221
Taxi,631.4815474048183
Strassenbahn,1181.0273338963611
Strassenbahn,1017.8262049715157
Strassenbahn,1257.779576191333
Taxi,570.0071715810053
Strassenbahn,1011.2009168885268
Strassenbahn,1193.763600333681
Strassenbahn,1070.9918907458286
Taxi,568.071210638141
Strassenbahn,1209.9152536392407
Strassenbahn,1202.5550509811346
Strassenbahn,1274.3213880390713
Strassenbahn,1292.7607120182736
Strassenbahn,1225.4266968632032
Strassenbahn,1122.256346204333
Strassenbahn,1218.5911020119124
Strassenbahn,1253.3317960563618
Taxi,595.2425391482996
Strassenbahn,1215.418102806054
Strassenbahn,1143.1539280249567
Strassenbahn,1034.2001678890797
Taxi,666.0148464241829
Strassenbahn,1144.3614054852683
Strassenbahn,1241.7477442079953
Taxi,626.0343966021527
Taxi,583.1123169784431
Strassenbahn,1099.2904622027002
Strassenbahn,1023.9284038190999
Strassenbahn,1060.0063626312522
Strassenbahn,1133.6743938508698
Strassenbahn,1128.2362101492272
Taxi,548.2242263857618
Strassenbahn,997.9684799487445
Strassenbahn,1266.9691702702785
Strassenbahn,1230.247003211874
Strassenbahn,1171.1534195127906
Taxi,689.8522589317396
Strassenbahn,1183.0719659504382
Strassenbahn,1130.0673785697718
Strassenbahn,1210.096553858346
Strassenbahn,1013.9596127941463
Strassenbahn,1073.6430069296098
Strassenbahn,1124.8154128192925
Taxi,749.8269333158705
Taxi,499.64898837310494
Strassenbahn,1040.051434236249
Strassenbahn,1186.9820851083748
Strassenbahn,1120.9693782321428
Strassenbahn,1110.0309646215035
Strassenbahn,1070.4873165420217
Strassenbahn,1115.2277935385935
Strassenbahn,1096.8012168715395
Strassenbahn,1010.4074183798112
Strassenbahn,1226.8102561764463
Strassenbahn,1117.5924682625237
Strassenbahn,1043.6316527247063
Strassenbahn,1084.6246523137943
Strassenbahn,1267.2470637274278
Strassenbahn,1048.8301664348567
Strassenbahn,1092.281056789062
Taxi,541.8290957982604
Strassenbahn,1050.0173302167584
Strassenbahn,1209.7068878792784
Strassenbahn,1034.9603202322905
Strassenbahn,1148.3464622532165
Strassenbahn,1106.2947253355192
Strassenbahn,1124.8072591259104
Strassenbahn,1076.5432660960696
Strassenbahn,1182.8195167751903
Strassenbahn,1104.2293166475201
Strassenbahn,1150.8979943637432
Strassenbahn,1114.5634195694859
Strassenbahn,1018.7537525255369
Strassenbahn,1169.0552440801962
Taxi,762.8142534321021
Taxi,632.0353788316148
Strassenbahn,1231.7454569304873
Strassenbahn,1156.2230658282733
Taxi,559.6438395078508
Strassenbahn,1024.1345262809537
Strassenbahn,1300.5911123767223
Strassenbahn,1151.3477237970174
Strassenbahn,1057.340444291241
Taxi,577.1218082554643
Strassenbahn,1286.1272919442201
Strassenbahn,1232.8903796649506
Taxi,661.6408367510128
Strassenbahn,1172.5910699240362
Strassenbahn,1230.7719446088317
Strassenbahn,1004.2784149998083
Strassenbahn,1171.4243349561211
Taxi,481.6823111534686
Strassenbahn,1023.9465952570021
Strassenbahn,1152.0708929789873
Strassenbahn,1102.3192455896497
Strassenbahn,1290.4263071182365
Strassenbahn,1239.7224753335006
Strassenbahn,1003.2262675812224
Strassenbahn,1022.1521667223843
Strassenbahn,1034.642098736625
Strassenbahn,1190.7779421766922
Strassenbahn,1090.3276707139091
Strassenbahn,1026.264999839452
Taxi,584.9679569534302
Strassenbahn,1052.799335135966
Strassenbahn,1275.1649067743826
Strassenbahn,1276.8302299221446
Strassenbahn,1283.1957201177006
Strassenbahn,1187.3201601884475
Strassenbahn,1226.6493529441482
Strassenbahn,1102.9283832863703
Strassenbahn,1260.2960959181562
Strassenbahn,1032.77857450995
Strassenbahn,1072.5982340601022
Strassenbahn,1014.8494711836327
Strassenbahn,1258.5646273240177
Strassenbahn,1260.0336107694707
Strassenbahn,1039.245958690617
Strassenbahn,1005.610353370509
Strassenbahn,1262.5719177544765
Taxi,706.9865472272193
Strassenbahn,1224.1150944267047
Strassenbahn,1291.6395097771613
Strassenbahn,1020.3959163216451
Strassenbahn,1204.2918854477823
Strassenbahn,1173.0638438073568
Strassenbahn,1268.0426549879046
Taxi,594.1306159200269
Taxi,538.5517389430115
Strassenbahn,1034.5476690266623
Strassenbahn,1071.214281888335
Strassenbahn,1072.5910552230116
Strassenbahn,1255.3265547741048
Strassenbahn,1066.0280590775908
Strassenbahn,1061.6331250611554
Strassenbahn,1147.3968639051623
Strassenbahn,1055.6238972122383
Strassenbahn,1249.9007230450372
Strassenbahn,1025.4641001779958
Strassenbahn,1063.6942797395404
Strassenbahn,1057.2812995652896
Strassenbahn,1133.539638505745
Strassenbahn,1263.2142318866536
Taxi,592.3619688893109
Taxi,571.2421317908171
Strassenbahn,1041.2809903987081
Strassenbahn,1019.0624700805765
Strassenbahn,1003.1114594312714
Strassenbahn,1038.5138777197503
Strassenbahn,1209.0152233286917
Strassenbahn,1268.3608675235382
Strassenbahn,1214.841852065213
Strassenbahn,1297.400265336059
Strassenbahn,1291.456157240932
Taxi,634.4459238801285
Strassenbahn,1101.925958632164
Strassenbahn,1022.942499863036
Strassenbahn,1035.9708443346278
Strassenbahn,1034.7439083223226
Strassenbahn,1177.3703944670406
Strassenbahn,1173.8329731704503
Strassenbahn,1230.0143472358295
Strassenbahn,1101.2029102044144
Strassenbahn,1135.1138079502198
Strassenbahn,1185.1645363681023
Strassenbahn,1291.1130058374752
Taxi,555.2392956250544
Strassenbahn,1034.9983196533435
Strassenbahn,1158.4807113044876
Strassenbahn,1032.1761761148055
Strassenbahn,1127.5754500729695
Strassenbahn,1091.6722913066608
Strassenbahn,1082.2020430277917
Strassenbahn,1238.5561223522823
Taxi,616.7466463239712
Strassenbahn,1272.8984681844547
Strassenbahn,1262.2517889899436
Strassenbahn,1141.9364274204568
Strassenbahn,1012.641706893353
Strassenbahn,1048.220592102613
Strassenbahn,1305.778231158208
Strassenbahn,1032.933380603844
Taxi,567.0376441735249
Strassenbahn,1290.2248310023388
Strassenbahn,1236.3852218764187
Strassenbahn,1255.6707344828465
Strassenbahn,1033.9467007740425
Strassenbahn,1204.7978802134894
Strassenbahn,1195.4026820820604
Strassenbahn,1118.691012462232
Strassenbahn,985.756343096336
Taxi,671.837137011994
Strassenbahn,1144.744715074305
Strassenbahn,1219.7507116505224
Strassenbahn,1078.808987225699
Strassenbahn,1029.740445497549
Strassenbahn,1079.4215899772194
Strassenbahn,1010.2108258503707
Taxi,594.4304944674757
Strassenbahn,1129.758284247588
Strassenbahn,1290.8920121862777
Taxi,601.474361894096
Strassenbahn,1209.4203738639685
Taxi,603.585671865819
Strassenbahn,1193.4737355947802
Strassenbahn,1123.2170831307797
Strassenbahn,1057.7734566838162
Taxi,548.2945195671324
Strassenbahn,1106.6118480145258
Strassenbahn,1126.416922711479
Strassenbahn,1000.4194490311926
Strassenbahn,1094.6161789695793
Strassenbahn,1058.6307397836986
Strassenbahn,1058.445635781741
Strassenbahn,1147.06579967315
Strassenbahn,1167.8757605535661
Strassenbahn,1034.9119869730612
Strassenbahn,1070.049607205775
Strassenbahn,1296.9941224746985
Strassenbahn,1210.5901621689459
Strassenbahn,1067.0089203532746
Strassenbahn,1260.2337601547201
Strassenbahn,1165.519747895079
Strassenbahn,1182.7588899177856
Taxi,534.9630464856358
Strassenbahn,1064.0484725418385
Strassenbahn,1251.964194277893
Strassenbahn,1212.3197221648743
Strassenbahn,1128.3239112732767
Strassenbahn,1147.208132567166
Strassenbahn,1112.3221504513722
Strassenbahn,1275.9824168442292
Taxi,676.0609512852747
Taxi,483.1032135237607
Strassenbahn,1092.077108595794
Taxi,775.7620768486696
Strassenbahn,1240.5263631203595
Strassenbahn,1103.0911645575259
Strassenbahn,1092.0359711726383
Strassenbahn,1150.8281211937322
Strassenbahn,1172.585717977078
Strassenbahn,1281.7510288936824
Strassenbahn,1161.6211710917432
Strassenbahn,1212.4498210081751
Strassenbahn,1262.5635604602849
Strassenbahn,1157.0138923547852
Strassenbahn,1242.5006220488608
Strassenbahn,1184.1771499615265
Taxi,678.3895783260149
Strassenbahn,1289.3301949216798
Strassenbahn,1131.1180726582102
Strassenbahn,1040.8901038215472
Strassenbahn,1268.481188047504
Strassenbahn,1232.3520410234478
Strassenbahn,1060.57589127881
Strassenbahn,1069.026013183823
Strassenbahn,1238.2608650080197
Strassenbahn,1237.857434086134
Strassenbahn,1237.228485510757
Taxi,546.5136329753066
Strassenbahn,1201.902713872441
Taxi,602.1889730780003
Strassenbahn,1129.3119649526907
Strassenbahn,1228.326242915192
Strassenbahn,1245.2027197936675
Strassenbahn,1246.0127671329897
Strassenbahn,1240.9503892396447
Strassenbahn,1101.3922682934142
Strassenbahn,1145.8257110930313
Strassenbahn,1110.6161028768447
Taxi,691.6770379514548
Taxi,542.7812341000412
Strassenbahn,1070.9841070040097
Strassenbahn,1185.1103537870522
Strassenbahn,1299.5029529391436
Strassenbahn,1191.3383412612895
Strassenbahn,1186.0630099047573
Strassenbahn,1146.2553557964325
Strassenbahn,1084.422851853999
Strassenbahn,1117.391513903111
Strassenbahn,1030.65667005668
Strassenbahn,1009.6474651727854
Strassenbahn,1144.4333921899317
Strassenbahn,1014.7090500014548
Strassenbahn,1271.6200289830304
Strassenbahn,1247.488878280173
Strassenbahn,1130.9467517842054
Strassenbahn,1087.0849612873985
Strassenbahn,1291.2240868217586
Strassenbahn,1178.895314113046
Strassenbahn,1217.6344833443156
Strassenbahn,1165.899693580295
Strassenbahn,1081.360981075602
Strassenbahn,1051.427422206478
Strassenbahn,1286.1084446601394
Strassenbahn,1187.8467208641696
Taxi,561.2536411355728
Strassenbahn,1113.4535285732318
Strassenbahn,1089.1222381797597
Strassenbahn,1261.6238505479964
Strassenbahn,1105.2565341453474
Strassenbahn,1048.2676963882168
Strassenbahn,1158.6625316554416
Strassenbahn,1100.7957778474674
Strassenbahn,1133.32411721264
Strassenbahn,1284.7527327670773
Strassenbahn,1134.8830923493151
Strassenbahn,1015.4342768881197
Strassenbahn,1051.0587970620352
Strassenbahn,1047.283873147057
Strassenbahn,1176.0537934435401
Strassenbahn,1135.7800046274879
Strassenbahn,1023.8524851213584
Strassenbahn,1209.0017639179985
Strassenbahn,1293.781836965116
Taxi,587.2925159939176
Strassenbahn,1272.8775961871866
Taxi,545.8804739021425
Strassenbahn,1276.2366865649349
Strassenbahn,1068.570279474795
Strassenbahn,985.2477012590866
Strassenbahn,1026.0332626736022
Taxi,613.0395658153509
Strassenbahn,1058.6480023720098
Strassenbahn,1084.5589040684158
Strassenbahn,995.1831127931971
Strassenbahn,1044.6579596490005
Strassenbahn,1061.7406977423366
Strassenbahn,1135.0949144721035
Strassenbahn,1034.1000345187445
Strassenbahn,1016.1568883330531
Strassenbahn,1020.0301343681807
Strassenbahn,1298.1338381305738
Taxi,518.4853817902627
Strassenbahn,1137.4014035293008
Strassenbahn,1205.6710274391808
Strassenbahn,1016.6576640834903
Strassenbahn,1207.589043078778
Strassenbahn,1031.139608090741
Strassenbahn,1257.175395445116
Strassenbahn,1286.8523732389913
Strassenbahn,1066.3745752273267
Strassenbahn,1169.2355779130005
Strassenbahn,1223.434954977507
Strassenbahn,1053.6040515059526
Strassenbahn,1064.3437069573033
Strassenbahn,1029.522889235027
Strassenbahn,1016.9110616455037
Strassenbahn,1066.7884168625817
Strassenbahn,1223.278913510003
Strassenbahn,1173.6022696919117
Strassenbahn,1271.0160425609383
Strassenbahn,1101.2644163408934
Strassenbahn,1100.0881300636383
Strassenbahn,1037.7804228899938
Strassenbahn,1283.9366638590732
Strassenbahn,1170.3675370451228
Strassenbahn,1031.5343542515625
Strassenbahn,1214.3407797625964
Strassenbahn,1267.2025525242907
Taxi,627.9992139917247
Strassenbahn,1201.8269398090827
Strassenbahn,1020.0795981000836
Taxi,786.449992190569
Strassenbahn,1290.7786265212183
Strassenbahn,1274.6017475155404
Strassenbahn,1106.411591031422
Strassenbahn,1127.9511902185789
Taxi,730.3872057568803
Strassenbahn,996.5704848042652
Strassenbahn,1116.8965361758956
Taxi,651.7243148555191
Strassenbahn,1086.5750485513688
Strassenbahn,1261.7750032035437
Strassenbahn,1039.1773226497573
Strassenbahn,1095.2839833890998
Strassenbahn,1147.84331105588
Strassenbahn,1078.574435797099
Strassenbahn,1122.5280797230348
Strassenbahn,1076.3025460027916
Strassenbahn,1146.240869869661
Strassenbahn,1022.9749234912657
Strassenbahn,1109.6696069336404
Taxi,516.6093030083898
Strassenbahn,1249.416102119171
Strassenbahn,1061.0679344610894
Taxi,586.6088973140477
Strassenbahn,1270.112501338558
Taxi,602.1903612403851
Strassenbahn,1140.1758194779263
Taxi,723.4844634039908
Strassenbahn,1046.0006704709785
Strassenbahn,1053.6332589086744
Strassenbahn,1200.7815956219674
Strassenbahn,1199.1096232914886
Strassenbahn,1284.1005314067374
Strassenbahn,1051.838881716576
Strassenbahn,1146.6409103922533
Strassenbahn,1068.7824096862987
Taxi,523.464908085167
Strassenbahn,1039.0134469207592
Strassenbahn,1179.2419458485028
Strassenbahn,1176.5641284625783
Strassenbahn,1097.567746568991
Strassenbahn,1055.206559637772
Strassenbahn,1093.8949879373636
Strassenbahn,1017.7438139071637
Taxi,709.1489565353945
Strassenbahn,1243.1716010405462
Strassenbahn,1054.890825389511
Strassenbahn,1052.3792337546467
Strassenbahn,1225.3469203603718
Strassenbahn,1099.1681460440986
Strassenbahn,1081.5624553710027
Strassenbahn,1282.202438943035
Strassenbahn,1134.5789337262722
Taxi,402.1624699747092
Strassenbahn,1204.7423007238422
Strassenbahn,1147.0746642525814
Strassenbahn,1215.9714374084615
Strassenbahn,1010.4580779765859
Strassenbahn,1060.063737707047
Taxi,560.5939126690264
Strassenbahn,1035.0587717027074
Strassenbahn,1139.5040680441948
Strassenbahn,1034.0380227587364
Strassenbahn,1185.216542997126
Strassenbahn,1208.262708398197
Strassenbahn,1155.0665455693495
Strassenbahn,1198.6841090156329
Strassenbahn,1190.027506584654
Strassenbahn,1069.15827788549
Strassenbahn,1005.7618474996283
Strassenbahn,1183.0587309008665
Strassenbahn,1056.1570802704734
Strassenbahn,1162.3921785279022
Strassenbahn,1209.9011777440237
Strassenbahn,1180.7752402910987
Strassenbahn,1253.6099438278952
Strassenbahn,1009.3109622244281
Strassenbahn,1002.0519029213125
Strassenbahn,1040.9415585619106
Strassenbahn,1015.337407412087
Strassenbahn,1203.8714931387096
Strassenbahn,1187.748246882032
Strassenbahn,1043.7313841371556
Strassenbahn,1130.0270962806144
Taxi,670.283770646817
Strassenbahn,1103.2708689577835
Strassenbahn,1100.6322029277708
Strassenbahn,1216.9068754438108
Strassenbahn,1050.1950084171012
Strassenbahn,1051.96105435109
Strassenbahn,1033.5616412157528
Taxi,574.279758098043
Strassenbahn,1112.0434723358271
Strassenbahn,1082.657733132275
Taxi,477.29697039734555
Strassenbahn,1022.2508208552941
Strassenbahn,1043.1016222119538
Strassenbahn,1014.0367471872997
Strassenbahn,1166.7684349924562
Strassenbahn,1128.392134158187
Strassenbahn,1186.5522013093357
Strassenbahn,1291.727902975997
Taxi,437.2065605175076
Strassenbahn,1242.510726556157
Strassenbahn,1062.2847426312537
Strassenbahn,1177.151775054369
Strassenbahn,1124.1587703239327
Strassenbahn,1286.9457177550485
Strassenbahn,1043.8778642675666
Strassenbahn,1283.3838327656974
Strassenbahn,1183.0172543845342
Strassenbahn,1201.1231584258162
Strassenbahn,1081.9217350320878
Strassenbahn,1203.495569302544
Strassenbahn,1012.847470715246
Strassenbahn,1097.0878800303017
Strassenbahn,1046.43655791724
Strassenbahn,1201.899327914647
Strassenbahn,1064.2813561991948
Strassenbahn,1140.6598020334472
Strassenbahn,1301.502356012457
Strassenbahn,1076.2225124694164
Strassenbahn,1071.574230653877
Strassenbahn,1108.9750063083306
Strassenbahn,1127.8646575834691
Taxi,584.3669933997778
Strassenbahn,1257.0976582707326
Strassenbahn,1038.0820923326733
Strassenbahn,1117.606684876565
Taxi,834.4852390182097
Strassenbahn,1126.1280518072554
Strassenbahn,1094.72552325846
Strassenbahn,1042.4566648301877
Strassenbahn,1080.8754710035664
Strassenbahn,1118.1996022783433
Strassenbahn,1011.3449874671013
Strassenbahn,1270.2428798471778
Strassenbahn,1170.6694068723912
Strassenbahn,1202.4921701032117
Strassenbahn,1176.2127322261194
Taxi,592.5432456212815
Strassenbahn,1232.3333889177356
Strassenbahn,1039.3807328533053
Strassenbahn,1226.7064810742663
Strassenbahn,1240.6150735847664
Strassenbahn,1154.7742238834412
Strassenbahn,1146.325886709652
Strassenbahn,1045.080041482489
Strassenbahn,1185.227214679865
Strassenbahn,1210.7888015484314
Strassenbahn,1015.7964423121794
Taxi,454.5905580761278
Strassenbahn,1069.4981625786254
Strassenbahn,1193.358404421922
Strassenbahn,1313.572521191862
Strassenbahn,1034.9574961668927
Strassenbahn,1287.5292593054025
Strassenbahn,1031.9839309750441
Strassenbahn,1211.5794837568474
Strassenbahn,1052.3540767104657
Strassenbahn,1278.2913843525077
Strassenbahn,1006.3387326715061
Strassenbahn,1248.7586031818846
Strassenbahn,1254.9024244794164
Strassenbahn,1236.44066627758
Strassenbahn,1296.21398578745
Strassenbahn,1177.3877742280054
Strassenbahn,1107.6708917664519
Strassenbahn,1218.732668403931
Strassenbahn,1139.674656706538
Strassenbahn,1142.816592491485
Strassenbahn,1167.7571736504553
Strassenbahn,1187.76296811576
Strassenbahn,1229.8279569787032
Strassenbahn,1028.6251328328572
Strassenbahn,1191.3183389024623
Strassenbahn,1086.5522757556373
Strassenbahn,1168.7622433627735
Strassenbahn,1018.8708309778312
Taxi,521.8356476959102
Strassenbahn,1075.5172224210569
Strassenbahn,1256.5632663367728
